id	line	design_year	effect	before	after
marked_wine_jars	nutrition	385	storage_loss	-0.01	-0.0016
marked_wine_jars	nutrition	385	trade_capacity	0.015	0.003
provincial_governors	institutions	385	security_efficiency	0.02	0.0084
provincial_governors	institutions	385	state_capacity	0.012	0.0018
provincial_governors	institutions	385	task_coordination	0.0057	0.0008
waystation_spacing_judgment	logistics	385	route_speed	0.0108	0.0039
quarantine_travel_restrictions	health	387	disease_exposure	-0.03	-0.0043
quarantine_travel_restrictions	health	387	health_protection	0.019	0.0021
battle_wagons	security	390	warfare_readiness	0.0202	0.0031
onager_hybrid_teams	logistics	390	haul_capacity	0.0189	0.0023
onager_hybrid_teams	logistics	390	route_speed	0.0108	0.0039
onager_hybrid_teams	logistics	390	warfare_readiness	0.004	0.0006
public_heralds	institutions	390	adoption_rate	0.011	0.0097
public_heralds	institutions	390	legitimacy	0.0025	0.0005
public_heralds	institutions	390	state_capacity	0.003	0.0004
public_heralds	institutions	390	task_coordination	0.0057	0.0008
wedge_brick_well_lining	infrastructure	390	sanitation	0.006	0.0012
wedge_brick_well_lining	infrastructure	390	water_access	0.028	0.017
wedge_brick_well_lining	infrastructure	390	water_safety	0.018	0.0057
wool_felting_fulling	production	390	craft_output	0.003	0.0009
wool_felting_fulling	production	390	health_protection	0.0035	0.0004
workers_villages	labor	390	construction_rate	0.0045	0.0004
workers_villages	labor	390	fatigue	-0.0105	-0.0032
workers_villages	labor	390	housing_output	0.012	0.002
workers_villages	labor	390	labor_efficiency	0.0044	0.0012
workers_villages	labor	390	task_coordination	0.015	0.0021
written_lore_tablets	knowledge	390	adoption_rate	0.016	0.014
written_lore_tablets	knowledge	390	cohesion	0.0021	0.0007
written_lore_tablets	knowledge	390	knowledge_preservation	0.019	0.0056
fattened_geese_ducks	nutrition	395	food_output	0.025	0.014
paved_haul_roads	logistics	395	construction_rate	0.03	0.0027
paved_haul_roads	logistics	395	haul_capacity	0.0142	0.0017
paved_haul_roads	logistics	395	route_speed	0.0269	0.0097
standing_relief_stores	security	395	disaster_risk	-0.0181	-0.0018
standing_relief_stores	security	395	food_storage	0.02	0.005
standing_relief_stores	security	395	state_capacity	0.0165	0.0024
temple_choirs	culture	395	cohesion	0.0052	0.0017
temple_choirs	culture	395	legitimacy	0.002	0.0004
wadi_dams	infrastructure	395	disaster_resilience	0.0225	0.0044
wadi_dams	infrastructure	395	water_access	0.035	0.0212
written_apprentice_instructions	knowledge	395	adoption_rate	0.027	0.0237
written_apprentice_instructions	knowledge	395	craft_output	0.02	0.006
written_apprentice_instructions	knowledge	395	knowledge_preservation	0.0096	0.0028
bronze_weaponry	security	400	craft_output	0.04	0.0065
bronze_weaponry	security	400	standardization	0.04	0.0072
bronze_weaponry	security	400	warfare_readiness	0.0525	0.011
codified_tribute_schedules	institutions	400	legitimacy	0.002	0.0004
codified_tribute_schedules	institutions	400	state_capacity	0.0066	0.001
comparative_craft_gatherings	culture	400	craft_output	0.02	0.0033
comparative_craft_gatherings	culture	400	knowledge_preservation	0.0065	0.0014
embalming_anatomy	health	400	cohesion	0.004	0.0015
embalming_anatomy	health	400	injury_risk	-0.006	-0.0012
embalming_anatomy	health	400	knowledge_preservation	0.01	0.0021
fired_roof_tiles	infrastructure	400	disaster_resilience	0.0225	0.006
fired_roof_tiles	infrastructure	400	housing_output	0.024	0.01
goldsmith_filigree	production	400	craft_output	0.006	0.001
goldsmith_filigree	production	400	legitimacy	0.012	0.0026
goldsmith_filigree	production	400	trade_capacity	0.018	0.0018
hard_soldering	production	400	craft_output	0.003	0.0005
hard_soldering	production	400	repair_capacity	0.02	0.0085
midwife_apprenticeship_lines	demography	400	knowledge_preservation	0.0151	0.0032
midwife_apprenticeship_lines	demography	400	maternal_safety	0.03	0.0095
midwife_apprenticeship_lines	demography	400	neonatal_survival	0.01	0.0068
shift_overlap_briefings	labor	400	labor_efficiency	0.0131	0.0018
shift_overlap_briefings	labor	400	task_coordination	0.0084	0.0035
stone_jetty_harbors	logistics	400	disaster_resilience	0.02	0.0053
stone_jetty_harbors	logistics	400	naval_capacity	0.08	0.0133
stone_jetty_harbors	logistics	400	storage_loss	-0.02	-0.0061
stone_jetty_harbors	logistics	400	trade_capacity	0.0467	0.0047
work_gang_bakeries	nutrition	400	fatigue	-0.015	-0.0015
work_gang_bakeries	nutrition	400	labor_efficiency	0.02	0.0028
work_gang_bakeries	nutrition	400	state_capacity	0.01	0.0015
workshop_standards	knowledge	400	craft_output	0.09	0.0147
workshop_standards	knowledge	400	knowledge_rate	0.029	0.0046
workshop_standards	knowledge	400	repair_capacity	0.06	0.0256
workshop_standards	knowledge	400	standardization	0.033	0.0059
inlaid_mosaic_panels	culture	403	craft_output	0.01	0.0016
inlaid_mosaic_panels	culture	403	knowledge_preservation	0.002	0.0004
inlaid_mosaic_panels	culture	403	legitimacy	0.002	0.0004
copper_helmets	security	405	injury_risk	-0.015	-0.003
copper_helmets	security	405	warfare_readiness	0.0081	0.0017
formal_archives	knowledge	405	knowledge_preservation	0.056	0.012
formal_archives	knowledge	405	knowledge_rate	0.021	0.0033
formal_archives	knowledge	405	state_capacity	0.026	0.0038
specialized_courts	institutions	405	legitimacy	0.028	0.006
specialized_courts	institutions	405	state_capacity	0.026	0.0038
specialized_courts	institutions	405	trade_capacity	0.036	0.0036
stocked_fish_ponds	nutrition	405	food_output	0.06	0.0079
stocked_fish_ponds	nutrition	405	food_storage	0.01	0.0048
upper_storeys	infrastructure	405	construction_rate	0.0015	0.0003
upper_storeys	infrastructure	405	housing_output	0.036	0.015
wetted_track_sledging	logistics	405	construction_rate	0.03	0.0051
wetted_track_sledging	logistics	405	haul_capacity	0.0142	0.0045
wisdom_instructions	culture	405	adoption_rate	0.011	0.0016
wisdom_instructions	culture	405	knowledge_preservation	0.0064	0.0014
wisdom_instructions	culture	405	legitimacy	0.002	0.0004
bitumen_bedded_brick	infrastructure	410	disaster_resilience	0.0075	0.002
bitumen_bedded_brick	infrastructure	410	sanitation	0.018	0.0009
bitumen_bedded_brick	infrastructure	410	storage_loss	-0.01	-0.003
bitumen_bedded_brick	infrastructure	410	water_safety	0.012	0.002
boundary_treaties	institutions	410	cohesion	0.0026	0.001
boundary_treaties	institutions	410	legitimacy	0.002	0.0004
boundary_treaties	institutions	410	security_efficiency	0.03	0.0081
boundary_treaties	institutions	410	trade_capacity	0.0025	0.0002
bronze_work_hardening	production	410	repair_capacity	0.02	0.0085
bronze_work_hardening	production	410	warfare_readiness	0.01	0.0021
cross_referenced_archives	knowledge	410	knowledge_preservation	0.0065	0.0014
cross_referenced_archives	knowledge	410	task_coordination	0.002	0.0008
navigation_canals	logistics	410	haul_capacity	0.0189	0.0059
navigation_canals	logistics	410	route_speed	0.0215	0.0045
navigation_canals	logistics	410	trade_capacity	0.0133	0.0013
navigation_canals	logistics	410	water_access	0.03	0.014
public_baths	health	410	construction_rate	0.02	0.0034
public_baths	health	410	disease_exposure	-0.08	-0.004
public_baths	health	410	health_protection	0.04	0.0074
public_baths	health	410	sanitation	0.12	0.006
deep_phalanx	security	415	security_efficiency	0.0096	0.0026
deep_phalanx	security	415	task_coordination	0.01	0.0042
deep_phalanx	security	415	warfare_readiness	0.0242	0.0051
dynastic_succession	institutions	415	cohesion	0.0026	0.001
dynastic_succession	institutions	415	legitimacy	0.005	0.0011
dynastic_succession	institutions	415	state_capacity	0.006	0.0009
formal_chronicle_keeping	knowledge	415	knowledge_preservation	0.0065	0.0014
formal_chronicle_keeping	knowledge	415	legitimacy	0.002	0.0004
hive_beekeeping	nutrition	415	cultivation_yield	0.01	0.0043
hive_beekeeping	nutrition	415	food_output	0.015	0.002
hive_beekeeping	nutrition	415	trade_capacity	0.01	0.001
hogging_truss_hulls	logistics	415	haul_capacity	0.0095	0.003
hogging_truss_hulls	logistics	415	injury_risk	-0.005	-0.001
hogging_truss_hulls	logistics	415	naval_capacity	0.06	0.01
salt_tolerant_barley	ecology	415	cultivation_yield	0.03	0.013
salt_tolerant_barley	ecology	415	soil_productivity	0.01	0.003
covered_sewers	infrastructure	420	construction_rate	0.03	0.0051
covered_sewers	infrastructure	420	disease_exposure	-0.12	-0.006
covered_sewers	infrastructure	420	sanitation	0.18	0.009
covered_sewers	infrastructure	420	water_safety	0.06	0.0101
fatigue_aware_task_assignment	labor	420	fatigue	-0.03	-0.003
fatigue_aware_task_assignment	labor	420	injury_risk	-0.0094	-0.0019
fatigue_aware_task_assignment	labor	420	labor_efficiency	0.0131	0.0018
festival_dancers_acrobats	culture	420	cohesion	0.0052	0.0019
festival_dancers_acrobats	culture	420	fatigue	-0.005	-0.0005
linen_board_splints	health	420	injury_risk	-0.012	-0.0024
linen_board_splints	health	420	labor_efficiency	0.008	0.0011
pot_bellows	production	420	craft_output	0.004	0.0007
precedent_review_councils	institutions	420	legitimacy	0.0023	0.0005
precedent_review_councils	institutions	420	state_capacity	0.0033	0.0005
public_schools	knowledge	420	adoption_rate	0.083	0.0121
public_schools	knowledge	420	knowledge_preservation	0.021	0.0045
public_schools	knowledge	420	knowledge_rate	0.071	0.0113
public_schools	knowledge	420	state_capacity	0.013	0.0019
recorded_dowry	demography	420	cohesion	0.006	0.0022
recorded_dowry	demography	420	legitimacy	0.006	0.0013
recorded_dowry	demography	420	state_capacity	0.006	0.0009
scaling_ladders_rams	security	420	warfare_readiness	0.0162	0.0034
fiber_combing	production	425	craft_output	0.003	0.0005
grain_barge_fleets	logistics	425	food_storage	0.02	0.0095
grain_barge_fleets	logistics	425	haul_capacity	0.0189	0.0059
grain_barge_fleets	logistics	425	logistics_endurance	0.02	0.0057
grain_barge_fleets	logistics	425	state_capacity	0.01	0.0015
measured_plot_allotment	labor	425	cultivation_yield	0.01	0.0043
measured_plot_allotment	labor	425	labor_efficiency	0.0022	0.0003
measured_plot_allotment	labor	425	state_capacity	0.006	0.0009
measured_plot_allotment	labor	425	task_coordination	0.0112	0.0047
proclaimed_standard_weights	institutions	425	legitimacy	0.002	0.0004
proclaimed_standard_weights	institutions	425	standardization	0.021	0.0038
proclaimed_standard_weights	institutions	425	state_capacity	0.003	0.0004
proclaimed_standard_weights	institutions	425	trade_capacity	0.0075	0.0007
rigid_pipe_bedding	infrastructure	425	repair_capacity	0.015	0.0064
rigid_pipe_bedding	infrastructure	425	sanitation	0.012	0.0006
rigid_pipe_bedding	infrastructure	425	water_access	0.007	0.0033
sealed_tablet_letters	knowledge	425	adoption_rate	0.011	0.0016
sealed_tablet_letters	knowledge	425	state_capacity	0.006	0.0009
sealed_tablet_letters	knowledge	425	task_coordination	0.0057	0.0024
sealed_tablet_letters	knowledge	425	trade_capacity	0.005	0.0005
sesame_oil	nutrition	425	cultivation_yield	0.01	0.0043
sesame_oil	nutrition	425	food_output	0.01	0.0013
sesame_oil	nutrition	425	trade_capacity	0.01	0.001
remedy_vehicles	health	428	health_protection	0.004	0.0007
remedy_vehicles	health	428	neonatal_survival	0.004	0.0027
brick_quotas	labor	430	construction_rate	0.0045	0.0008
brick_quotas	labor	430	labor_efficiency	0.0033	0.0005
brick_quotas	labor	430	standardization	0.006	0.0011
debt_release_edicts	institutions	430	cohesion	0.01	0.0037
debt_release_edicts	institutions	430	legitimacy	0.005	0.0011
intercalated_calendar	knowledge	430	cultivation_yield	0.012	0.0052
intercalated_calendar	knowledge	430	state_capacity	0.004	0.0006
intercalated_calendar	knowledge	430	task_coordination	0.0085	0.0035
officiant_vestments	culture	430	legitimacy	0.002	0.0004
stall_fattened_cattle	nutrition	430	cohesion	0.008	0.003
stall_fattened_cattle	nutrition	430	food_output	0.02	0.0026
standard_brick_proportions	infrastructure	430	construction_rate	0.0045	0.0008
standard_brick_proportions	infrastructure	430	housing_output	0.006	0.0025
standard_brick_proportions	infrastructure	430	standardization	0.018	0.0032
twill_weave_structures	production	430	craft_output	0.004	0.0007
twill_weave_structures	production	430	health_protection	0.0035	0.0006
twill_weave_structures	production	430	trade_capacity	0.006	0.0006
water_table_fallow	ecology	430	cultivation_yield	0.01	0.0043
water_table_fallow	ecology	430	disease_exposure	-0.005	-0.0003
water_table_fallow	ecology	430	ecological_pressure	-0.012	-0.0108
water_table_fallow	ecology	430	soil_productivity	0.06	0.0178
donkey_caravans	logistics	435	haul_capacity	0.0189	0.0059
donkey_caravans	logistics	435	logistics_endurance	0.05	0.0143
donkey_caravans	logistics	435	route_speed	0.0108	0.0022
donkey_caravans	logistics	435	trade_capacity	0.0533	0.0053
masonry_bond_patterns	infrastructure	435	construction_rate	0.0045	0.0008
masonry_bond_patterns	infrastructure	435	disaster_resilience	0.0225	0.006
jarred_salt_fish	nutrition	438	food_storage	0.02	0.0095
jarred_salt_fish	nutrition	438	logistics_endurance	0.015	0.0043
jarred_salt_fish	nutrition	438	trade_capacity	0.02	0.002
mineral_eye_salves	health	438	disease_exposure	-0.006	-0.0003
mineral_eye_salves	health	438	labor_efficiency	0.004	0.0006
bilingual_sign_lists	knowledge	440	adoption_rate	0.021	0.0031
bilingual_sign_lists	knowledge	440	knowledge_rate	0.014	0.0022
bilingual_sign_lists	knowledge	440	trade_capacity	0.0075	0.0007
envoy_reception	culture	440	legitimacy	0.002	0.0004
envoy_reception	culture	440	security_efficiency	0.015	0.0041
envoy_reception	culture	440	trade_capacity	0.0075	0.0007
foreign_treaties	institutions	440	legitimacy	0.002	0.0004
foreign_treaties	institutions	440	security_efficiency	0.02	0.0054
foreign_treaties	institutions	440	trade_capacity	0.013	0.0013
glassmaking	production	440	craft_output	0.004	0.0007
glassmaking	production	440	legitimacy	0.003	0.0006
glassmaking	production	440	trade_capacity	0.018	0.0018
hired_harvest_hands	labor	440	fatigue	-0.0052	-0.0005
hired_harvest_hands	labor	440	food_output	0.01	0.0013
hired_harvest_hands	labor	440	labor_demand	-0.03	-0.0043
household_vital_lists	demography	440	knowledge_preservation	0.01	0.0021
household_vital_lists	demography	440	state_capacity	0.015	0.0022
household_vital_lists	demography	440	task_coordination	0.006	0.0025
standing_paid_company	security	440	security_efficiency	0.024	0.0065
standing_paid_company	security	440	state_capacity	0.02	0.0029
standing_paid_company	security	440	warfare_readiness	0.0323	0.0068
timed_silt_clearance	ecology	440	labor_efficiency	0.005	0.0007
timed_silt_clearance	ecology	440	soil_productivity	0.02	0.0059
timed_silt_clearance	ecology	440	water_access	0.02	0.0094
urban_street_plans	infrastructure	440	construction_rate	0.08	0.0137
urban_street_plans	infrastructure	440	route_speed	0.05	0.0104
urban_street_plans	infrastructure	440	sanitation	0.04	0.002
urban_street_plans	infrastructure	440	state_capacity	0.04	0.0059
building_drainage_coordination	infrastructure	445	disaster_resilience	0.015	0.004
building_drainage_coordination	infrastructure	445	housing_output	0.006	0.0025
building_drainage_coordination	infrastructure	445	sanitation	0.018	0.0009
calendar_feast_days	culture	445	cohesion	0.0052	0.0019
calendar_feast_days	culture	445	fatigue	-0.01	-0.001
calendar_feast_days	culture	445	task_coordination	0.0042	0.0018
fodder_barley	nutrition	445	cultivation_yield	0.01	0.0043
fodder_barley	nutrition	445	haul_capacity	0.015	0.0047
fodder_barley	nutrition	445	labor_efficiency	0.01	0.0014
sealed_travel_passes	institutions	445	logistics_endurance	0.02	0.0057
sealed_travel_passes	institutions	445	route_speed	0.03	0.0062
sealed_travel_passes	institutions	445	state_capacity	0.004	0.0006
sealed_travel_passes	institutions	445	trade_capacity	0.005	0.0005
standard_transport_jars	logistics	445	standardization	0.03	0.0054
standard_transport_jars	logistics	445	storage_loss	-0.02	-0.0061
standard_transport_jars	logistics	445	trade_capacity	0.0133	0.0013
sworn_interpreters	knowledge	445	adoption_rate	0.011	0.0016
sworn_interpreters	knowledge	445	legitimacy	0.002	0.0004
sworn_interpreters	knowledge	445	trade_capacity	0.0075	0.0007
wired_teeth	health	446	cohesion	0.003	0.0011
wired_teeth	health	446	health_protection	0.004	0.0007
cored_socket_casting	production	450	standardization	0.012	0.0047
cored_socket_casting	production	450	warfare_readiness	0.01	0.0033
daily_task_norms	labor	450	labor_efficiency	0.0066	0.001
daily_task_norms	labor	450	standardization	0.012	0.0047
daily_task_norms	labor	450	state_capacity	0.012	0.0023
daily_task_norms	labor	450	task_coordination	0.0225	0.0086
geometric_survey	knowledge	450	construction_rate	0.06	0.0191
geometric_survey	knowledge	450	state_capacity	0.008	0.0015
geometric_survey	knowledge	450	survey_speed	0.12	0.0415
geometric_survey	knowledge	450	trade_capacity	0.005	0.0023
layered_shade_gardens	ecology	450	cultivation_yield	0.02	0.0105
royal_mourning	culture	450	cohesion	0.0039	0.0007
royal_mourning	culture	450	legitimacy	0.0025	0.0005
socketed_spearheads	security	450	repair_capacity	0.01	0.0073
socketed_spearheads	security	450	warfare_readiness	0.0121	0.004
ventilated_granaries	infrastructure	450	food_spoilage	-0.03	-0.0263
ventilated_granaries	infrastructure	450	food_storage	0.06	0.0126
ventilated_granaries	infrastructure	450	storage_loss	-0.05	-0.014
birth_stool_bricks	demography	452	maternal_safety	0.015	0.0069
birth_stool_bricks	demography	452	neonatal_survival	0.008	0.005
pitched_brick_vaults	infrastructure	455	construction_rate	0.0045	0.0014
pitched_brick_vaults	infrastructure	455	timber_pressure	-0.01	-0.0035
road_stations	logistics	455	fatigue	-0.01	-0.0018
road_stations	logistics	455	logistics_endurance	0.04	0.0257
road_stations	logistics	455	route_speed	0.0161	0.0096
road_stations	logistics	455	state_capacity	0.01	0.0019
royal_stone_portraits	culture	455	legitimacy	0.0031	0.0006
temple_estates	institutions	455	cultivation_yield	0.03	0.0157
temple_estates	institutions	455	food_storage	0.02	0.0042
temple_estates	institutions	455	state_capacity	0.006	0.0011
composite_bow	security	460	craft_output	0.01	0.0089
composite_bow	security	460	hunting_yield	0.02	0.0112
composite_bow	security	460	warfare_readiness	0.0283	0.0095
palace_weaving_houses	production	460	craft_output	0.008	0.0071
palace_weaving_houses	production	460	standardization	0.006	0.0024
palace_weaving_houses	production	460	state_capacity	0.012	0.0023
palace_weaving_houses	production	460	trade_capacity	0.012	0.0054
royal_wrestling_matches	culture	460	cohesion	0.0026	0.0005
royal_wrestling_matches	culture	460	legitimacy	0.002	0.0004
royal_wrestling_matches	culture	460	warfare_readiness	0.01	0.0033
seasonal_herd_matching	ecology	460	ecological_pressure	-0.018	-0.006
seasonal_herd_matching	ecology	460	food_output	0.01	0.0035
shaduf_water_lift	infrastructure	460	cultivation_yield	0.02	0.0105
shaduf_water_lift	infrastructure	460	food_output	0.01	0.0035
shaduf_water_lift	infrastructure	460	labor_demand	-0.01	-0.001
shaduf_water_lift	infrastructure	460	water_access	0.035	0.0187
water_trough_leveling	knowledge	460	construction_rate	0.03	0.0096
water_trough_leveling	knowledge	460	survey_speed	0.02	0.0069
water_trough_leveling	knowledge	460	water_access	0.02	0.0107
ward_residence_lists	demography	462	state_capacity	0.015	0.0029
ward_residence_lists	demography	462	task_coordination	0.008	0.0031
graded_rations	nutrition	465	food_storage	0.015	0.0031
graded_rations	nutrition	465	labor_efficiency	0.025	0.0038
graded_rations	nutrition	465	neonatal_survival	0.006	0.0038
graded_rations	nutrition	465	state_capacity	0.02	0.0038
royal_inscriptions	institutions	465	cohesion	0.0026	0.0005
royal_inscriptions	institutions	465	knowledge_preservation	0.0032	0.0007
royal_inscriptions	institutions	465	legitimacy	0.005	0.0009
scribal_specialties	knowledge	465	knowledge_rate	0.021	0.0032
scribal_specialties	knowledge	465	state_capacity	0.008	0.0015
scribal_specialties	knowledge	465	survey_speed	0.02	0.0069
area_harvest_assessment	institutions	470	food_storage	0.01	0.0021
area_harvest_assessment	institutions	470	legitimacy	0.002	0.0004
area_harvest_assessment	institutions	470	state_capacity	0.008	0.0015
area_volume_rules	knowledge	470	knowledge_rate	0.014	0.0021
area_volume_rules	knowledge	470	standardization	0.012	0.0047
area_volume_rules	knowledge	470	state_capacity	0.006	0.0011
area_volume_rules	knowledge	470	survey_speed	0.03	0.0104
dream_interpretation	culture	470	cohesion	0.002	0.0004
dream_interpretation	culture	470	legitimacy	0.002	0.0004
dune_spread_watch	ecology	470	disaster_risk	-0.0076	-0.0033
light_duty_for_infirm	labor	470	cohesion	0.005	0.0009
light_duty_for_infirm	labor	470	health_protection	0.007	0.0011
light_duty_for_infirm	labor	470	injury_risk	-0.012	-0.0041
light_duty_for_infirm	labor	470	labor_efficiency	0.0011	0.0002
reed_mat_brick_layers	infrastructure	470	construction_rate	0.003	0.001
reed_mat_brick_layers	infrastructure	470	disaster_resilience	0.015	0.0103
sentry_watchwords	security	470	security_efficiency	0.0144	0.0061
sentry_watchwords	security	470	task_coordination	0.005	0.0019
weighed_alloy_recipes	production	470	standardization	0.018	0.0071
willow_myrtle_remedies	health	470	fatigue	-0.008	-0.0014
willow_myrtle_remedies	health	470	injury_risk	-0.004	-0.0014
willow_myrtle_remedies	health	470	labor_efficiency	0.006	0.0009
willow_myrtle_remedies	health	470	maternal_safety	0.004	0.0019
partible_inheritance	demography	472	cohesion	0.006	0.0011
beam_olive_press	nutrition	475	craft_output	0.015	0.0134
beam_olive_press	nutrition	475	food_output	0.01	0.0035
beam_olive_press	nutrition	475	trade_capacity	0.015	0.0068
domesticated_mounts	logistics	475	haul_capacity	0.0142	0.0132
domesticated_mounts	logistics	475	route_speed	0.0269	0.0161
domesticated_mounts	logistics	475	survey_speed	0.02	0.0069
domesticated_mounts	logistics	475	warfare_readiness	0.0121	0.004
sightline_corridor_marking	knowledge	475	survey_speed	0.025	0.0087
debate_poems	culture	480	adoption_rate	0.008	0.0062
debate_poems	culture	480	knowledge_rate	0.014	0.0021
deforestation_flood_link	ecology	480	disaster_risk	-0.0152	-0.0067
deforestation_flood_link	ecology	480	timber_pressure	-0.02	-0.0069
man_day_accounts	labor	480	knowledge_preservation	0.01	0.0023
man_day_accounts	labor	480	labor_efficiency	0.0033	0.0005
man_day_accounts	labor	480	state_capacity	0.018	0.0034
man_day_accounts	labor	480	task_coordination	0.0263	0.0101
named_year_ages	demography	480	knowledge_preservation	0.01	0.0023
named_year_ages	demography	480	state_capacity	0.01	0.0019
named_year_ages	demography	480	task_coordination	0.005	0.0019
raised_bronze_vessels	production	480	craft_output	0.004	0.0036
raised_bronze_vessels	production	480	trade_capacity	0.006	0.0027
siege_ramps_mining	security	480	warfare_readiness	0.0162	0.0054
star_hour_tables	knowledge	480	knowledge_preservation	0.0048	0.0011
star_hour_tables	knowledge	480	security_efficiency	0.01	0.0042
stepped_temple_towers	infrastructure	480	cohesion	0.01	0.0018
stepped_temple_towers	infrastructure	480	construction_rate	0.006	0.0019
stepped_temple_towers	infrastructure	480	disaster_resilience	0.0075	0.0051
stepped_temple_towers	infrastructure	480	legitimacy	0.024	0.0044
stepped_temple_towers	infrastructure	480	state_capacity	0.012	0.0023
written_law_code	institutions	480	cohesion	0.016	0.0029
written_law_code	institutions	480	knowledge_preservation	0.007	0.0016
written_law_code	institutions	480	legitimacy	0.025	0.0046
written_law_code	institutions	480	security_efficiency	0.03	0.0127
written_law_code	institutions	480	state_capacity	0.019	0.0036
remedy_tablets	health	482	adoption_rate	0.015	0.0117
remedy_tablets	health	482	knowledge_preservation	0.03	0.0069
flavouring_herbs	nutrition	485	food_spoilage	-0.008	-0.007
flavouring_herbs	nutrition	485	trade_capacity	0.005	0.0023
hired_carriers	logistics	485	haul_capacity	0.0142	0.0132
hired_carriers	logistics	485	labor_efficiency	0.01	0.0015
hired_carriers	logistics	485	state_capacity	0.005	0.001
hired_carriers	logistics	485	trade_capacity	0.0133	0.006
hired_labor_contracts	labor	485	fatigue	-0.0035	-0.0006
hired_labor_contracts	labor	485	labor_demand	-0.03	-0.003
hired_labor_contracts	labor	485	labor_efficiency	0.0044	0.0007
hired_labor_contracts	labor	485	trade_capacity	0.012	0.0054
reciprocal_tables	knowledge	485	knowledge_rate	0.036	0.0055
reciprocal_tables	knowledge	485	standardization	0.0082	0.0032
reciprocal_tables	knowledge	485	trade_capacity	0.005	0.0023
sworn_judges	institutions	485	cohesion	0.0026	0.0005
sworn_judges	institutions	485	legitimacy	0.0037	0.0007
sworn_judges	institutions	485	state_capacity	0.004	0.0008
brick_mass_drain_shafts	infrastructure	490	disaster_resilience	0.015	0.0103
brick_mass_drain_shafts	infrastructure	490	repair_capacity	0.01	0.0073
brick_mass_drain_shafts	infrastructure	490	sanitation	0.006	0.0003
fraternal_joint_estates	demography	490	cohesion	0.006	0.0011
fraternal_joint_estates	demography	490	labor_efficiency	0.006	0.0009
heroic_song_cycle	culture	490	cohesion	0.021	0.0038
heroic_song_cycle	culture	490	knowledge_preservation	0.01	0.0023
heroic_song_cycle	culture	490	legitimacy	0.014	0.0026
heroic_song_cycle	culture	490	warfare_readiness	0.01	0.0033
mixed_flock_balance	ecology	490	ecological_pressure	-0.012	-0.004
mixed_flock_balance	ecology	490	food_output	0.01	0.0035
monthly_rest_days	labor	490	cohesion	0.005	0.0009
monthly_rest_days	labor	490	fatigue	-0.0123	-0.0022
monthly_rest_days	labor	490	injury_risk	-0.01	-0.0034
peat_drying	production	490	timber_pressure	-0.03	-0.0104
spoke_tenon_cutting	logistics	490	haul_capacity	0.0071	0.0066
spoke_tenon_cutting	logistics	490	repair_capacity	0.01	0.0073
sworn_trial_testimony	institutions	490	knowledge_preservation	0.0032	0.0007
sworn_trial_testimony	institutions	490	legitimacy	0.0037	0.0007
sworn_trial_testimony	institutions	490	security_efficiency	0.015	0.0063
tablet_colophons	knowledge	490	adoption_rate	0.0053	0.0041
tablet_colophons	knowledge	490	knowledge_preservation	0.016	0.0037
case_records	health	495	health_protection	0.05	0.0077
case_records	health	495	knowledge_preservation	0.05	0.0114
case_records	health	495	knowledge_rate	0.06	0.0091
named_breads	nutrition	495	cohesion	0.006	0.0011
named_breads	nutrition	495	labor_efficiency	0.004	0.0006
named_breads	nutrition	495	standardization	0.006	0.0024
levy_substitutes	labor	500	labor_demand	-0.02	-0.004
levy_substitutes	labor	500	labor_efficiency	0.0018	0.0016
levy_substitutes	labor	500	trade_capacity	0.006	0.0007
provincial_accounts	institutions	500	knowledge_preservation	0.0048	0.0036
provincial_accounts	institutions	500	state_capacity	0.012	0.0033
provincial_accounts	institutions	500	task_coordination	0.0057	0.004
royal_ancestor_offerings	culture	500	cohesion	0.002	0.0005
royal_ancestor_offerings	culture	500	legitimacy	0.0025	0.0005
scribal_copying_tests	knowledge	500	adoption_rate	0.027	0.0046
scribal_copying_tests	knowledge	500	knowledge_preservation	0.0096	0.0072
scribal_copying_tests	knowledge	500	standardization	0.0041	0.0011
spoked_wheel_assembly	logistics	500	route_speed	0.0215	0.0036
spoked_wheel_assembly	logistics	500	timber_pressure	-0.005	-0.0014
spoked_wheel_assembly	logistics	500	warfare_readiness	0.0081	0.0023
standard_ingots	production	500	metal_yield	0.01	0.0087
standard_ingots	production	500	standardization	0.018	0.0049
standard_ingots	production	500	trade_capacity	0.024	0.003
sworn_fishing_closures	ecology	500	cohesion	0.005	0.0013
sworn_fishing_closures	ecology	500	ecological_pressure	-0.018	-0.01
sworn_fishing_closures	ecology	500	ecology_recovery	0.0135	0.0055
sworn_fishing_closures	ecology	500	food_output	0.005	0.0035
war_chariots	security	500	legitimacy	0.01	0.0019
war_chariots	security	500	task_coordination	0.015	0.0106
war_chariots	security	500	warfare_readiness	0.0363	0.0104
wooden_log_conduits	infrastructure	500	water_access	0.021	0.0126
love_wedding_songs	culture	505	cohesion	0.0039	0.001
love_wedding_songs	culture	505	fatigue	-0.005	-0.0035
shield_equipment_fitting	security	505	injury_risk	-0.01	-0.0034
shield_equipment_fitting	security	505	warfare_readiness	0.0081	0.0023
vinegar_pickling	nutrition	505	food_spoilage	-0.03	-0.012
vinegar_pickling	nutrition	505	food_storage	0.03	0.0047
city_laments	culture	510	cohesion	0.0039	0.001
city_laments	culture	510	knowledge_preservation	0.0048	0.0036
